,xlon,ylat,XCO2,SST,SSS,MLD,Chl,dbscan_clusters
337,-73.5,308.5,370.18506,-1.6961224,34.22733,57.376263,0.9749581,0
338,-73.5,309.5,370.18506,-1.7006928,34.212734,58.18033,0.9177019,0
339,-73.5,310.5,370.18506,-1.7035848,34.198334,59.5752,0.845396,0
340,-73.5,311.5,370.18506,-1.7056102,34.183384,61.23842,0.76027256,0
341,-73.5,312.5,370.18506,-1.7073009,34.167557,62.98632,0.67846775,0
342,-73.5,313.5,370.18506,-1.708574,34.15186,64.44334,0.6050994,0
343,-73.5,314.5,370.18506,-1.7089683,34.136692,65.81508,0.54138285,0
344,-73.5,315.5,370.18506,-1.7096215,34.12133,66.96239,0.48953614,0
345,-73.5,316.5,370.18506,-1.7103615,34.105858,67.862114,0.44649726,0
346,-73.5,317.5,370.18506,-1.7105918,34.090473,68.67545,0.40919557,0
347,-73.5,318.5,370.18506,-1.7109535,34.07485,69.29055,0.37941322,0
348,-73.5,319.5,370.18506,-1.7119378,34.06017,69.11471,0.35645202,0
349,-73.5,320.5,370.18506,-1.7131224,34.047302,72.132576,0.34136146,0
350,-73.5,321.5,370.18506,-1.7141181,34.036316,74.2358,0.33015087,0
351,-73.5,322.5,370.18506,-1.7142067,34.024826,75.49621,0.31900245,0
352,-73.5,323.5,370.18506,-1.7135509,34.01249,76.61182,0.30787736,0
353,-73.5,324.5,370.18506,-1.7133161,33.999863,77.66747,0.29730937,0
354,-73.5,325.5,370.18506,-1.7144734,33.987427,78.57899,0.28772807,0
355,-73.5,326.5,370.18506,-1.7167693,33.975304,79.35251,0.27931634,0
356,-73.5,327.5,370.18506,-1.719269,33.963387,80.0945,0.27212104,0
357,-73.5,328.5,370.18506,-1.722554,33.95152,80.974754,0.26621243,0
358,-73.5,329.5,370.18506,-1.726395,33.940098,81.85913,0.26156723,0
359,-73.5,330.5,370.18506,-1.7284293,33.930058,82.98421,0.25824568,0
360,-73.5,331.5,370.18506,-1.7275587,33.921013,84.52231,0.256,0
361,-73.5,332.5,370.18506,-1.7245805,33.91286,86.42463,0.25440013,0
362,-73.5,333.5,370.18506,-1.7204789,33.905308,88.829506,0.253156,0
363,-73.5,334.5,370.18506,-1.7175008,33.897354,91.37289,0.25202444,0
364,-72.5,171.5,370.18506,-1.5334852,34.283337,72.92419,1.295234,0
365,-72.5,172.5,370.18506,-1.4823649,34.29031,72.53679,1.1551746,0
366,-72.5,173.5,370.18506,-1.4521865,34.287872,69.17679,1.0769061,0
367,-72.5,174.5,370.18506,-1.4468834,34.27641,65.560234,1.022876,0
368,-72.5,175.5,370.18506,-1.4602597,34.257965,63.365437,1.0088766,0
369,-72.5,176.5,370.18506,-1.491853,34.23186,62.849323,1.0125397,0
370,-72.5,177.5,370.18506,-1.524424,34.204517,62.505287,0.9986448,0
371,-72.5,178.5,370.18506,-1.5511565,34.178917,60.798946,0.9520418,0
372,-72.5,179.5,370.18506,-1.5735928,34.155155,59.336708,0.89790523,0
373,-72.5,180.5,370.18506,-1.5892097,34.13484,59.110806,0.86469924,0
374,-72.5,181.5,370.18506,-1.599141,34.117332,59.77261,0.8431895,0
375,-72.5,182.5,370.18506,-1.6085767,34.09931,60.67075,0.81408817,0
376,-72.5,183.5,370.18506,-1.6210101,34.07782,61.741436,0.7836017,0
377,-72.5,184.5,370.18506,-1.6334445,34.053875,62.841393,0.7611092,0
378,-72.5,185.5,370.18506,-1.6411041,34.029613,64.07387,0.72226787,0
379,-72.5,186.5,370.18506,-1.6457561,34.005047,65.13815,0.68276054,0
380,-72.5,187.5,370.18506,-1.6501949,33.980793,65.95224,0.65031254,0
381,-72.5,188.5,370.18506,-1.6543112,33.957737,66.62254,0.6253069,0
382,-72.5,189.5,370.18506,-1.6578007,33.936443,67.25166,0.6059068,0
383,-72.5,190.5,370.18506,-1.6603508,33.91693,67.83066,0.5896463,0
384,-72.5,191.5,370.18506,-1.661465,33.898804,68.30266,0.5745697,0
385,-72.5,192.5,370.18506,-1.6609168,33.881603,68.66033,0.55972564,0
386,-72.5,193.5,370.18506,-1.6599038,33.865055,68.9297,0.5447847,0
387,-72.5,194.5,370.18506,-1.6584682,33.849022,69.09277,0.5297461,0
388,-72.5,195.5,370.18506,-1.6586188,33.833572,69.1334,0.51571083,0
389,-72.5,196.5,370.18506,-1.6593533,33.818707,69.10825,0.50357354,0
390,-72.5,197.5,370.18506,-1.6608546,33.804516,69.11336,0.49312633,0
391,-72.5,198.5,370.18506,-1.662626,33.790947,69.14601,0.4832109,0
392,-72.5,199.5,370.18506,-1.6637871,33.777863,69.18232,0.47264332,0
393,-72.5,200.5,370.18506,-1.6637576,33.765194,69.22626,0.4607359,0
394,-72.5,201.5,370.18506,-1.6627381,33.753,69.28498,0.4474052,0
395,-72.5,202.5,370.18506,-1.6615942,33.741425,69.30645,0.43309116,0
396,-72.5,203.5,370.18506,-1.6608745,33.73056,69.33417,0.41850412,0
397,-72.5,204.5,370.18506,-1.6608475,33.72037,69.32649,0.40401033,0
398,-72.5,205.5,370.18506,-1.6615043,33.71067,69.35492,0.38991088,0
399,-72.5,206.5,370.18506,-1.6620969,33.701294,69.44649,0.3764241,0
400,-72.5,207.5,370.18506,-1.6624026,33.69222,69.56433,0.36361325,0
401,-72.5,208.5,370.18506,-1.662435,33.683537,69.70956,0.35132354,0
402,-72.5,209.5,370.18506,-1.6628141,33.67545,69.9214,0.33915243,0
403,-72.5,210.5,370.18506,-1.6646084,33.668232,70.19856,0.32671216,0
404,-72.5,211.5,370.18506,-1.6676562,33.66197,70.44055,0.31424713,0
405,-72.5,212.5,370.18506,-1.670054,33.656147,70.62946,0.30268922,0
406,-72.5,213.5,370.18506,-1.6723164,33.650738,70.698685,0.29258525,0
407,-72.5,214.5,370.18506,-1.6746055,33.64578,70.74992,0.28384602,0
408,-72.5,215.5,370.18506,-1.6776221,33.641155,70.848946,0.27629864,0
409,-72.5,216.5,370.18506,-1.6812134,33.636524,70.96019,0.26982906,0
410,-72.5,217.5,370.18506,-1.6848123,33.63177,71.048065,0.2643832,0
411,-72.5,218.5,370.18506,-1.6883625,33.62689,71.108185,0.26000446,0
412,-72.5,219.5,370.18506,-1.6923531,33.621746,71.14405,0.25685677,0
413,-72.5,220.5,370.18506,-1.6963875,33.616264,71.14844,0.25517485,0
414,-72.5,221.5,370.18506,-1.699568,33.610252,71.07481,0.25552282,0
415,-72.5,222.5,370.18506,-1.7016317,33.603336,70.962074,0.25822613,0
416,-72.5,223.5,370.18506,-1.7037241,33.59611,70.804985,0.2631213,0
417,-72.5,224.5,370.18506,-1.7072881,33.588722,70.68638,0.27035785,0
418,-72.5,225.5,370.18506,-1.7117757,33.581364,70.60423,0.28013042,0
419,-72.5,226.5,370.18506,-1.7162007,33.57425,70.55263,0.29279557,0
420,-72.5,227.5,370.18506,-1.7203511,33.567383,70.51757,0.30890346,0
421,-72.5,228.5,370.18506,-1.7247728,33.56069,70.45971,0.32901138,0
422,-72.5,229.5,370.18506,-1.729719,33.554714,70.38239,0.353255,0
423,-72.5,230.5,370.18506,-1.7350717,33.550365,70.33221,0.38099846,0
424,-72.5,231.5,370.18506,-1.7420228,33.54719,70.204865,0.40996978,0
425,-72.5,232.5,370.18506,-1.7497016,33.544613,70.03311,0.43758312,0
426,-72.5,233.5,370.18506,-1.7592795,33.541878,69.50625,0.46360552,0
427,-72.5,234.5,370.18506,-1.7676275,33.540283,68.69009,0.49108207,0
428,-72.5,235.5,370.18506,-1.7714365,33.540897,67.887,0.52149945,0
429,-72.5,236.5,370.18506,-1.7701485,33.543232,67.437355,0.55574507,0
430,-72.5,237.5,370.18506,-1.7659825,33.545567,67.41117,0.5959483,0
431,-72.5,238.5,370.18506,-1.7616727,33.546406,67.25955,0.64258224,0
432,-72.5,239.5,370.18506,-1.7579811,33.54544,66.95996,0.69494206,0
433,-72.5,240.5,370.18506,-1.7541962,33.542725,66.500854,0.7501316,0
434,-72.5,241.5,370.18506,-1.7508589,33.538746,65.96786,0.8064602,0
435,-72.5,242.5,370.18506,-1.7472062,33.533836,65.36629,0.8643975,0
436,-72.5,243.5,370.18506,-1.742937,33.52823,64.71349,0.92378587,0
437,-72.5,244.5,370.18506,-1.7380233,33.522137,64.06873,0.9823294,0
438,-72.5,245.5,370.18506,-1.7324268,33.515728,63.437428,1.0370789,0
439,-72.5,246.5,370.18506,-1.7260437,33.509068,62.763863,1.086154,0
440,-72.5,247.5,370.18506,-1.7188472,33.502296,62.136715,1.1281965,0
441,-72.5,248.5,370.18506,-1.7105908,33.496273,61.58337,1.1635294,0
442,-72.5,249.5,370.18506,-1.700913,33.489407,61.035378,1.2001067,0
443,-72.5,250.5,370.18506,-1.6917775,33.48107,60.445976,1.2428957,0
444,-72.5,251.5,370.18506,-1.6789345,33.47113,59.87907,1.2948991,0
445,-72.5,252.5,370.18506,-1.660865,33.46005,59.424183,1.354402,0
446,-72.5,253.5,370.18506,-1.6353923,33.449608,59.13187,1.4164915,0
447,-72.5,254.5,370.18506,-1.6030549,33.44236,59.126686,1.472861,0
448,-72.5,255.5,370.18506,-1.5697095,33.44029,59.54515,1.5130466,0
449,-72.5,274.5,370.18506,-1.8065525,33.408646,52.690983,1.1128588,0
450,-72.5,275.5,370.18506,-1.7985024,33.419796,52.903694,1.1166276,0
451,-72.5,276.5,370.18506,-1.7867517,33.426525,52.90786,1.1706915,0
452,-72.5,277.5,370.18506,-1.7740855,33.427357,53.071655,1.2526493,0
453,-72.5,278.5,370.18506,-1.7634662,33.420574,53.055653,1.3326166,0
454,-72.5,279.5,370.18506,-1.755067,33.404022,52.594646,1.3855579,0
455,-72.5,300.5,370.18506,-1.650392,34.26852,61.320328,1.2481354,0
456,-72.5,301.5,370.18506,-1.652469,34.27287,62.457176,1.1846339,0
457,-72.5,302.5,370.18506,-1.6590453,34.273247,61.14987,1.1537439,0
458,-72.5,303.5,370.18506,-1.6618773,34.26723,58.640335,1.124458,0
459,-72.5,304.5,370.18506,-1.6597322,34.256744,56.690628,1.0834094,0
460,-72.5,305.5,370.18506,-1.654929,34.24391,55.524376,1.0289415,0
461,-72.5,306.5,370.18506,-1.65411,34.228344,54.77589,0.9780135,0
462,-72.5,307.5,370.18506,-1.6530253,34.21337,54.719894,0.912027,0
463,-72.5,308.5,370.18506,-1.6509082,34.200024,55.474186,0.82742286,0
464,-72.5,309.5,370.18506,-1.6575375,34.184036,56.513992,0.76070464,0
465,-72.5,310.5,370.18506,-1.6643362,34.168194,58.341732,0.6854606,0
466,-72.5,311.5,370.18506,-1.6780493,34.148823,60.393074,0.6267539,0
467,-72.5,312.5,370.18506,-1.6906664,34.12887,62.693905,0.56943065,0
468,-72.5,313.5,370.18506,-1.6987294,34.110664,65.07405,0.5131027,0
469,-72.5,314.5,370.18506,-1.7031432,34.094162,67.37055,0.4616361,0
470,-72.5,315.5,370.18506,-1.705319,34.078335,69.045364,0.41710022,0
471,-72.5,316.5,370.18506,-1.7064734,34.06228,69.984406,0.37930727,0
472,-72.5,317.5,370.18506,-1.7074956,34.045746,70.58303,0.34760442,0
473,-72.5,318.5,370.18506,-1.7088604,34.029182,71.27905,0.32218504,0
474,-72.5,319.5,370.18506,-1.7104282,34.013493,72.14138,0.3030309,0
475,-72.5,320.5,370.18506,-1.7116176,33.999,73.23781,0.28923175,0
476,-72.5,321.5,370.18506,-1.7123951,33.985813,74.265526,0.2794135,0
477,-72.5,322.5,370.18506,-1.7121226,33.97324,75.16425,0.2719122,0
478,-72.5,323.5,370.18506,-1.7111387,33.96092,75.913635,0.2657527,0
479,-72.5,324.5,370.18506,-1.7112428,33.94911,76.66719,0.2606022,0
480,-72.5,325.5,370.18506,-1.713766,33.93804,77.46303,0.25628468,0
481,-72.5,326.5,370.18506,-1.7181656,33.927616,78.241066,0.252584,0
482,-72.5,327.5,370.18506,-1.7225934,33.917492,78.97833,0.2493216,0
483,-72.5,328.5,370.18506,-1.7265687,33.907528,79.66201,0.2464557,0
484,-72.5,329.5,370.18506,-1.7319357,33.897972,80.31132,0.24396212,0
485,-72.5,330.5,370.18506,-1.7380047,33.889126,81.01119,0.24175777,0
486,-72.5,331.5,370.18506,-1.7438276,33.880634,81.795135,0.23949236,0
487,-72.5,332.5,370.18506,-1.7477859,33.872578,82.73252,0.23687676,0
488,-72.5,333.5,370.18506,-1.7495358,33.86502,83.89746,0.23410992,0
489,-72.5,334.5,370.18506,-1.7491806,33.857616,85.23705,0.23192523,0
490,-72.5,335.5,370.18506,-1.7465013,33.849846,86.62376,0.23109812,0
491,-72.5,336.5,370.18506,-1.7412077,33.841434,87.95392,0.23192312,0
492,-72.5,337.5,370.18506,-1.734159,33.832336,89.14425,0.23411259,0
493,-72.5,338.5,370.18506,-1.7263932,33.822933,90.31707,0.23641072,0
494,-72.5,339.5,370.18506,-1.7169672,33.81301,91.12652,0.23734903,0
495,-71.5,171.5,370.18506,-1.5874044,34.257164,79.911995,1.0305744,0
496,-71.5,172.5,370.18506,-1.5596136,34.2556,79.032005,0.9304796,0
497,-71.5,173.5,370.18506,-1.552912,34.24462,77.41504,0.86524326,0
498,-71.5,174.5,370.18506,-1.5550768,34.229313,74.88644,0.80811626,0
499,-71.5,175.5,370.18506,-1.5584663,34.211437,72.47539,0.7696623,0
500,-71.5,176.5,370.18506,-1.5678792,34.190067,69.8301,0.7349291,0
501,-71.5,177.5,370.18506,-1.5780089,34.167374,67.98374,0.7044343,0
502,-71.5,178.5,370.18506,-1.5906968,34.143597,66.65997,0.6671194,0
503,-71.5,179.5,370.18506,-1.6030396,34.12047,65.7812,0.62867004,0
504,-71.5,180.5,370.18506,-1.612283,34.10052,65.11991,0.6027161,0
505,-71.5,181.5,370.18506,-1.6183776,34.083794,64.71159,0.5912165,0
506,-71.5,182.5,370.18506,-1.6228216,34.06782,64.6409,0.5853051,0
507,-71.5,183.5,370.18506,-1.6263821,34.05011,64.78321,0.5777571,0
508,-71.5,184.5,370.18506,-1.6287254,34.030586,65.12797,0.5695449,0
509,-71.5,185.5,370.18506,-1.6300262,34.010216,65.65174,0.5533527,0
510,-71.5,186.5,370.18506,-1.630584,33.98917,66.17953,0.53391856,0
511,-71.5,187.5,370.18506,-1.6311145,33.96815,66.67232,0.51477695,0
512,-71.5,188.5,370.18506,-1.6312667,33.948,67.159904,0.4970741,0
513,-71.5,189.5,370.18506,-1.6308628,33.92929,67.58925,0.48103532,0
514,-71.5,190.5,370.18506,-1.629979,33.9121,67.90733,0.4663351,0
515,-71.5,191.5,370.18506,-1.6284795,33.89605,68.114975,0.45242152,0
516,-71.5,192.5,370.18506,-1.6263136,33.88056,68.25061,0.43867335,0
517,-71.5,193.5,370.18506,-1.624825,33.86527,68.330986,0.42433646,0
518,-71.5,194.5,370.18506,-1.6223944,33.849995,68.40373,0.40888402,0
519,-71.5,195.5,370.18506,-1.6215609,33.83488,68.44993,0.39269376,0
520,-71.5,196.5,370.18506,-1.6212991,33.819916,68.47873,0.3767583,0
521,-71.5,197.5,370.18506,-1.6218984,33.805164,68.493774,0.3617856,0
522,-71.5,198.5,370.18506,-1.622717,33.790676,68.52033,0.3478777,0
523,-71.5,199.5,370.18506,-1.6227299,33.776447,68.54898,0.3348169,0
524,-71.5,200.5,370.18506,-1.6214216,33.762444,68.58529,0.32235163,0
525,-71.5,201.5,370.18506,-1.6192062,33.748695,68.67517,0.31036356,0
526,-71.5,202.5,370.18506,-1.6169883,33.735237,68.79439,0.29892218,0
527,-71.5,203.5,370.18506,-1.6152667,33.722103,68.88685,0.28835085,0
528,-71.5,204.5,370.18506,-1.6138152,33.70938,69.01822,0.27876714,0
529,-71.5,205.5,370.18506,-1.6126891,33.69721,69.1536,0.27016672,0
530,-71.5,206.5,370.18506,-1.6113734,33.68571,69.29468,0.2624336,0
531,-71.5,207.5,370.18506,-1.6093366,33.67502,69.43039,0.255458,0
532,-71.5,208.5,370.18506,-1.6064836,33.66525,69.56062,0.24911574,0
533,-71.5,209.5,370.18506,-1.6035887,33.656483,69.70332,0.24335375,0
534,-71.5,210.5,370.18506,-1.6019166,33.64874,69.85833,0.23821293,0
535,-71.5,211.5,370.18506,-1.6016564,33.64191,69.95276,0.23366576,0
536,-71.5,212.5,370.18506,-1.6009592,33.635742,70.01383,0.22990316,0
537,-71.5,213.5,370.18506,-1.6002712,33.630287,70.08497,0.22699158,0
538,-71.5,214.5,370.18506,-1.600417,33.62559,70.12419,0.22471112,0
539,-71.5,215.5,370.18506,-1.6014433,33.621624,70.145,0.22304788,0
540,-71.5,216.5,370.18506,-1.6028117,33.61822,70.13767,0.22192898,0
541,-71.5,217.5,370.18506,-1.6040303,33.6152,70.0803,0.22132874,0
542,-71.5,218.5,370.18506,-1.6050007,33.612446,69.97307,0.2213012,0
543,-71.5,219.5,370.18506,-1.6063306,33.609886,69.83585,0.22194101,0
544,-71.5,220.5,370.18506,-1.609556,33.607216,69.64878,0.22334212,0
545,-71.5,221.5,370.18506,-1.614054,33.604313,69.42359,0.22566475,0
546,-71.5,222.5,370.18506,-1.6190473,33.60091,69.22548,0.22891933,0
547,-71.5,223.5,370.18506,-1.6248945,33.597256,69.0352,0.2331378,0
548,-71.5,224.5,370.18506,-1.6323398,33.593243,68.82404,0.23863444,0
549,-71.5,225.5,370.18506,-1.640799,33.588974,68.584946,0.24583608,0
550,-71.5,226.5,370.18506,-1.6490245,33.58464,68.378105,0.25503466,0
551,-71.5,227.5,370.18506,-1.656272,33.580048,68.214386,0.26639527,0
552,-71.5,228.5,370.18506,-1.6633683,33.574776,68.014015,0.28005606,0
553,-71.5,229.5,370.18506,-1.6728034,33.569237,67.807976,0.29608345,0
554,-71.5,230.5,370.18506,-1.6837205,33.563843,67.585724,0.31438088,0
555,-71.5,231.5,370.18506,-1.6940427,33.559475,67.3515,0.33413228,0
556,-71.5,232.5,370.18506,-1.7016624,33.55635,67.09361,0.35445416,0
557,-71.5,233.5,370.18506,-1.7069029,33.55442,66.77162,0.37547845,0
558,-71.5,234.5,370.18506,-1.7101344,33.5532,66.36351,0.39804262,0
559,-71.5,235.5,370.18506,-1.7106688,33.552372,65.88487,0.42336285,0
560,-71.5,236.5,370.18506,-1.7084117,33.55163,65.36421,0.4522594,0
561,-71.5,237.5,370.18506,-1.704582,33.550533,64.819565,0.48465616,0
562,-71.5,238.5,370.18506,-1.6989032,33.549046,64.27175,0.51998436,0
563,-71.5,239.5,370.18506,-1.6917858,33.546856,63.700172,0.5581082,0
564,-71.5,240.5,370.18506,-1.6817033,33.544212,63.20752,0.5975905,0
565,-71.5,241.5,370.18506,-1.6714057,33.54102,62.774384,0.636954,0
566,-71.5,242.5,370.18506,-1.6608853,33.53763,62.352413,0.67542064,0
567,-71.5,243.5,370.18506,-1.6512392,33.533867,61.913086,0.71246326,0
568,-71.5,244.5,370.18506,-1.6424391,33.529766,61.473946,0.7472926,0
569,-71.5,245.5,370.18506,-1.6341773,33.525295,61.067486,0.7790762,0
570,-71.5,246.5,370.18506,-1.6268889,33.520176,60.71877,0.8070939,0
571,-71.5,247.5,370.18506,-1.6199936,33.514694,60.471554,0.83034027,0
572,-71.5,248.5,370.18506,-1.6162993,33.50792,60.240322,0.84972143,0
573,-71.5,249.5,370.18506,-1.6138582,33.499157,59.953957,0.86620396,0
574,-71.5,250.5,370.18506,-1.616058,33.48771,59.712368,0.88118887,0
575,-71.5,251.5,370.18506,-1.6195964,33.473156,59.494404,0.89528376,0
576,-71.5,252.5,370.18506,-1.6244624,33.45507,59.278355,0.90838784,0
577,-71.5,253.5,370.18506,-1.6321325,33.433865,59.111774,0.91880745,0
578,-71.5,254.5,370.18506,-1.6441501,33.410316,59.01728,0.9227517,0
579,-71.5,255.5,370.18506,-1.6609217,33.385174,58.94584,0.91399443,0
580,-71.5,256.5,370.18506,-1.679851,33.359962,58.919014,0.8827762,0
581,-71.5,257.5,370.18506,-1.6993917,33.33545,58.740765,0.80438936,0
582,-71.5,258.5,370.18506,-1.7071681,33.3204,58.38932,0.76369524,0
583,-71.5,259.5,370.18506,-1.7112383,33.310658,57.96523,0.7486096,0
584,-71.5,264.5,370.18506,-1.7780906,33.292328,52.974625,0.99434143,0
585,-71.5,265.5,370.18506,-1.7775896,33.302425,53.20017,1.0090109,0
586,-71.5,266.5,370.18506,-1.7750579,33.31421,53.523743,1.0265315,0
587,-71.5,267.5,370.18506,-1.7734735,33.32574,53.776276,1.0594585,0
588,-71.5,268.5,370.18506,-1.7724394,33.33639,54.01382,1.1017164,0
589,-71.5,269.5,370.18506,-1.7724845,33.345417,54.219654,1.1449528,0
590,-71.5,270.5,370.18506,-1.7735571,33.352234,54.277283,1.1824236,0
591,-71.5,271.5,370.18506,-1.7752345,33.356552,54.140957,1.2104043,0
592,-71.5,272.5,370.18506,-1.7766985,33.358513,53.79627,1.2290144,0
593,-71.5,273.5,370.18506,-1.7771059,33.358578,53.20307,1.2412419,0
594,-71.5,274.5,370.18506,-1.7767406,33.356903,52.4202,1.2499392,0
595,-71.5,275.5,370.18506,-1.7758566,33.352386,51.523796,1.2618948,0
596,-71.5,276.5,370.18506,-1.7743738,33.343937,50.609097,1.2897524,0
597,-71.5,277.5,370.18506,-1.7726905,33.33138,49.81021,1.3232758,0
598,-71.5,278.5,370.18506,-1.7701764,33.3146,49.165123,1.3557076,0
599,-71.5,279.5,370.18506,-1.766393,33.293617,48.728916,1.3872766,0
600,-71.5,280.5,370.18506,-1.7589746,33.26938,48.42327,1.4233493,0
601,-71.5,281.5,370.18506,-1.7443954,33.24499,48.122383,1.4676744,0
602,-71.5,282.5,370.18506,-1.7180182,33.226357,47.837677,1.5196106,0
603,-71.5,283.5,370.18506,-1.6723604,33.2219,45.91323,1.5783851,0
604,-71.5,284.5,370.18506,-1.6187687,33.249138,16.640205,1.6136819,-1
605,-71.5,300.5,370.18506,-1.6759197,34.21987,53.99736,1.2908148,0
606,-71.5,301.5,370.18506,-1.6663231,34.23193,56.015087,1.163138,0
607,-71.5,302.5,370.18506,-1.6585299,34.23574,57.134052,1.0931597,0
608,-71.5,303.5,370.18506,-1.6523886,34.22931,57.261787,1.0189477,0
609,-71.5,304.5,370.18506,-1.6521045,34.2133,57.223736,0.966202,0
610,-71.5,305.5,370.18506,-1.6579425,34.192226,57.403164,0.9174002,0
611,-71.5,306.5,370.18506,-1.6668985,34.16988,57.96324,0.8629928,0
612,-71.5,307.5,370.18506,-1.6742162,34.148907,58.857674,0.7949764,0
613,-71.5,308.5,370.18506,-1.6776655,34.130512,59.97245,0.7147094,0
614,-71.5,309.5,370.18506,-1.6792185,34.114544,61.268982,0.63608444,0
615,-71.5,310.5,370.18506,-1.6804707,34.100468,62.77143,0.5640813,0
616,-71.5,311.5,370.18506,-1.682702,34.087498,64.38605,0.5032957,0
617,-71.5,312.5,370.18506,-1.6851486,34.07522,66.15156,0.45303965,0
618,-71.5,313.5,370.18506,-1.6875241,34.06328,67.87002,0.4112991,0
619,-71.5,314.5,370.18506,-1.6896237,34.050655,69.045204,0.3754996,0
620,-71.5,315.5,370.18506,-1.6914595,34.03655,69.71166,0.34387326,0
621,-71.5,316.5,370.18506,-1.6935856,34.021275,70.18635,0.31660485,0
622,-71.5,317.5,370.18506,-1.6961186,34.005497,70.72023,0.29442614,0
623,-71.5,318.5,370.18506,-1.6980813,33.989464,71.321075,0.2771256,0
624,-71.5,319.5,370.18506,-1.6986253,33.973793,71.85847,0.2642701,0
625,-71.5,320.5,370.18506,-1.6987005,33.959126,72.52495,0.25538975,0
626,-71.5,321.5,370.18506,-1.6986213,33.945145,73.23745,0.24902879,0
627,-71.5,322.5,370.18506,-1.6987848,33.932022,73.84819,0.2444366,0
628,-71.5,323.5,370.18506,-1.699449,33.919888,74.382225,0.24117528,0
629,-71.5,324.5,370.18506,-1.7013586,33.90878,74.89015,0.23884168,0
630,-71.5,325.5,370.18506,-1.7046473,33.898575,75.41964,0.23722708,0
631,-71.5,326.5,370.18506,-1.7085178,33.88899,75.981476,0.23621188,0
632,-71.5,327.5,370.18506,-1.7119653,33.879665,76.53108,0.23560284,0
633,-71.5,328.5,370.18506,-1.7150364,33.870533,76.99738,0.23518515,0
634,-71.5,329.5,370.18506,-1.7189416,33.861916,77.35154,0.2349331,0
635,-71.5,330.5,370.18506,-1.7237383,33.85386,77.73198,0.23475802,0
636,-71.5,331.5,370.18506,-1.7289852,33.846127,78.08681,0.23422964,0
637,-71.5,332.5,370.18506,-1.7342412,33.838623,78.536064,0.23293495,0
638,-71.5,333.5,370.18506,-1.7389786,33.831394,79.08126,0.23070781,0
639,-71.5,334.5,370.18506,-1.7426307,33.82421,79.7218,0.22765426,0
640,-71.5,335.5,370.18506,-1.7444038,33.816685,80.4617,0.22403881,0
641,-71.5,336.5,370.18506,-1.7436421,33.808563,81.27171,0.22023784,0
642,-71.5,337.5,370.18506,-1.741017,33.7997,82.13065,0.21687193,0
643,-71.5,338.5,370.18506,-1.7371136,33.790142,83.01507,0.21475975,0
644,-71.5,339.5,370.18506,-1.7303884,33.78037,83.67609,0.21459728,0
645,-71.5,340.5,370.18506,-1.721046,33.770756,84.201836,0.216277,0
646,-71.5,341.5,370.18506,-1.709366,33.761948,84.696465,0.2193927,0
647,-71.5,342.5,370.18506,-1.6950648,33.75443,85.38675,0.22310323,0
648,-71.5,343.5,370.18506,-1.6778032,33.748047,86.15732,0.22693342,0
649,-71.5,344.5,370.18506,-1.6550261,33.743584,86.81029,0.23075373,0
650,-71.5,345.5,370.18506,-1.6248708,33.74258,87.48822,0.23398133,0
651,-70.5,169.5,370.18506,-1.6616268,34.22485,106.65137,0.7831244,0
652,-70.5,170.5,370.18506,-1.646169,34.226025,98.44788,0.7613261,0
653,-70.5,171.5,370.18506,-1.6293828,34.222904,90.96145,0.71520555,0
654,-70.5,172.5,370.18506,-1.6160307,34.214973,86.05148,0.664888,0
655,-70.5,173.5,370.18506,-1.6071051,34.20237,81.777954,0.6206941,0
656,-70.5,174.5,370.18506,-1.6008842,34.185684,77.37055,0.58454484,0
657,-70.5,175.5,370.18506,-1.5983541,34.16499,73.92122,0.55325514,0
658,-70.5,176.5,370.18506,-1.6009713,34.140083,71.31597,0.5174871,0
659,-70.5,177.5,370.18506,-1.6034935,34.116657,69.26541,0.48926252,0
660,-70.5,178.5,370.18506,-1.606065,34.094456,67.86421,0.46243685,0
661,-70.5,179.5,370.18506,-1.6070833,34.07451,66.11176,0.43790972,0
